Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,x coordinate,y coordinate,Location
2018,571,602256,602256,320-386 Epsom Road,Kensington,Zigzag Salads & Burgers,4511,Cafes and Restaurants,Seats - Indoor,32,144.91567,-37.78227,"(-37.7822713, 144.9156733)"
2018,571,602256,602256,320-386 Epsom Road,Kensington,Zigzag Salads & Burgers,4511,Cafes and Restaurants,Seats - Outdoor,16,144.91567,-37.78227,"(-37.7822713, 144.9156733)"
2018,571,602256,602256,320-386 Epsom Road,Kensington,Provata Urban Larder & Cafe,4511,Cafes and Restaurants,Seats - Indoor,21,144.91567,-37.78227,"(-37.7822713, 144.9156733)"
2018,571,602256,602256,320-386 Epsom Road,Kensington,Rye Cafe,4511,Cafes and Restaurants,Seats - Indoor,40,144.91567,-37.78227,"(-37.7822713, 144.9156733)"
2018,571,602256,602256,320-386 Epsom Road,Kensington,Rye Cafe,4511,Cafes and Restaurants,Seats - Outdoor,16,144.91567,-37.78227,"(-37.7822713, 144.9156733)"
2018,571,602256,602256,320-386 Epsom Road,Kensington,Bamboo Garden,4512,Takeaway Food Services,Seats - Indoor,14,144.91567,-37.78227,"(-37.7822713, 144.9156733)"
2018,571,602256,602256,320-386 Epsom Road,Kensington,Saj Mediterranean Grill,4511,Cafes and Restaurants,Seats - Indoor,40,144.91567,-37.78227,"(-37.7822713, 144.9156733)"
2018,571,602256,602256,320-386 Epsom Road,Kensington,Saj Mediterranean Grill,4511,Cafes and Restaurants,Seats - Outdoor,8,144.91567,-37.78227,"(-37.7822713, 144.9156733)"
2018,571,602256,602256,320-386 Epsom Road,Kensington,Pacinos Italian Restaurant,4511,Cafes and Restaurants,Seats - Indoor,130,144.91567,-37.78227,"(-37.7822713, 144.9156733)"
2018,571,602256,602256,320-386 Epsom Road,Kensington,Pacinos Italian Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,34,144.91567,-37.78227,"(-37.7822713, 144.9156733)"
2018,524,106321,106321,499 Macaulay Road,Kensington,Grounded House A Coffee Place,4511,Cafes and Restaurants,Seats - Indoor,14,144.92946,-37.79458,"(-37.79458185, 144.9294572)"
2018,524,106321,106321,499 Macaulay Road,Kensington,Grounded House A Coffee Place,4511,Cafes and Restaurants,Seats - Outdoor,4,144.92946,-37.79458,"(-37.79458185, 144.9294572)"
2018,2524,616022,616022,198-204 Bellair Street,Kensington,The Premises Espresso,4511,Cafes and Restaurants,Seats - Indoor,50,144.93018,-37.79426,"(-37.79426081, 144.9301791)"
2018,2524,616022,616022,198-204 Bellair Street,Kensington,The Premises Espresso,4511,Cafes and Restaurants,Seats - Outdoor,20,144.93018,-37.79426,"(-37.79426081, 144.9301791)"
2018,570,108810,108810,428-550 Epsom Road,Kensington,Headquarters Tavern,9209,Other Gambling Activities,Seats - Indoor,100,144.91246,-37.78907,"(-37.78906742, 144.9124554)"
2018,559,581061,573767,70 Speakmen Street,Kensington,Don't Tell Charles Coffee & Desserts,4511,Cafes and Restaurants,Seats - Indoor,14,144.91626,-37.79381,"(-37.7938056, 144.9162632)"
2018,559,581061,573767,70 Speakmen Street,Kensington,Don't Tell Charles Coffee & Desserts,4511,Cafes and Restaurants,Seats - Outdoor,12,144.91626,-37.79381,"(-37.7938056, 144.9162632)"
2018,513,103033,103033,457-469 Macaulay Road,Kensington,Taco Bill,4511,Cafes and Restaurants,Seats - Indoor,48,144.93151,-37.79485,"(-37.79484964, 144.9315082)"
2018,513,103033,103033,457-469 Macaulay Road,Kensington,Taco Bill,4511,Cafes and Restaurants,Seats - Outdoor,12,144.93151,-37.79485,"(-37.79484964, 144.9315082)"
2018,2523,614821,614821,532-534 Macaulay Road,Kensington,Crust Gourmet Pizza Bar Kensington,4512,Takeaway Food Services,Seats - Indoor,6,144.92845,-37.79402,"(-37.79401942, 144.9284456)"
2018,2523,614821,614821,532-534 Macaulay Road,Kensington,Crust Gourmet Pizza Bar Kensington,4512,Takeaway Food Services,Seats - Outdoor,8,144.92845,-37.79402,"(-37.79401942, 144.9284456)"
2018,2539,614669,614669,72 Stubbs Street,Kensington,La Tortilleria,4511,Cafes and Restaurants,Seats - Indoor,30,144.93530,-37.79142,"(-37.79142168, 144.9353014)"
2018,2523,614830,614830,524 Macaulay Road,Kensington,Mr Griffiths Alibis and Libations,4511,Cafes and Restaurants,Seats - Indoor,30,144.92863,-37.79404,"(-37.79404179, 144.9286332)"
2018,2546,615281,615281,169-173 Rankins Road,Kensington,Crumbs Organic Bakehouse,4511,Cafes and Restaurants,Seats - Indoor,12,144.93111,-37.79436,"(-37.79436224, 144.9311131)"
2018,2524,615808,615808,512 Macaulay Road,Kensington,Bean Buzz Cafe,4511,Cafes and Restaurants,Seats - Indoor,20,144.92914,-37.79407,"(-37.79407254, 144.9291378)"
2018,2524,615808,615808,512 Macaulay Road,Kensington,Bean Buzz Cafe,4511,Cafes and Restaurants,Seats - Outdoor,6,144.92914,-37.79407,"(-37.79407254, 144.9291378)"
2018,2524,615952,615952,506 Macaulay Road,Kensington,New Bakehouse and Coffee,1174,Bakery Product Manufacturing (Non-factory based),Seats - Indoor,19,144.92931,-37.79409,"(-37.79409279, 144.9293136)"
2018,2524,615952,615952,506 Macaulay Road,Kensington,New Bakehouse and Coffee,1174,Bakery Product Manufacturing (Non-factory based),Seats - Outdoor,6,144.92931,-37.79409,"(-37.79409279, 144.9293136)"
2018,2524,616011,616011,482 Macaulay Road,Kensington,Jerry's Burgers 'n' Fries,4511,Cafes and Restaurants,Seats - Indoor,24,144.92997,-37.79424,"(-37.79423938, 144.9299681)"
2018,2524,616030,616030,192-194 Bellair Street,Kensington,Spinifex Cafe,4511,Cafes and Restaurants,Seats - Indoor,32,144.93006,-37.79405,"(-37.79405258, 144.9300572)"
2018,2524,616030,616030,192-194 Bellair Street,Kensington,Spinifex Cafe,4511,Cafes and Restaurants,Seats - Outdoor,10,144.93006,-37.79405,"(-37.79405258, 144.9300572)"
2018,2524,616033,616033,190 Bellair Street,Kensington,Karelay Patisserie,4511,Cafes and Restaurants,Seats - Indoor,16,144.93006,-37.79396,"(-37.7939597, 144.9300596)"
2018,2524,616033,616033,190 Bellair Street,Kensington,Karelay Patisserie,4511,Cafes and Restaurants,Seats - Outdoor,22,144.93006,-37.79396,"(-37.7939597, 144.9300596)"
2018,2524,616034,616034,188 Bellair Street,Kensington,Fruits of Passion,4511,Cafes and Restaurants,Seats - Indoor,41,144.92997,-37.79393,"(-37.79392872, 144.9299734)"
2018,2524,616034,616034,188 Bellair Street,Kensington,Fruits of Passion,4511,Cafes and Restaurants,Seats - Outdoor,28,144.92997,-37.79393,"(-37.79392872, 144.9299734)"
2018,2524,616043,616043,176 Bellair Street,Kensington,White Rabbit Record Bar,4511,Cafes and Restaurants,Seats - Indoor,35,144.92994,-37.79366,"(-37.79365783, 144.9299405)"
2018,2524,616043,616043,176 Bellair Street,Kensington,White Rabbit Record Bar,4511,Cafes and Restaurants,Seats - Outdoor,25,144.92994,-37.79366,"(-37.79365783, 144.9299405)"
2018,2524,616045,616045,174 Bellair Street,Kensington,Sori Cafe,4511,Cafes and Restaurants,Seats - Indoor,14,144.92993,-37.79361,"(-37.79360993, 144.9299271)"
2018,2524,616045,616045,174 Bellair Street,Kensington,Sori Cafe,4511,Cafes and Restaurants,Seats - Outdoor,12,144.92993,-37.79361,"(-37.79360993, 144.9299271)"
2018,2524,616049,616049,170 Bellair Street,Kensington,Pimm Thai Cafe,4511,Cafes and Restaurants,Seats - Indoor,20,144.92992,-37.79354,"(-37.7935372, 144.9299173)"
2018,2524,616049,616049,170 Bellair Street,Kensington,Pimm Thai Cafe,4511,Cafes and Restaurants,Seats - Outdoor,14,144.92992,-37.79354,"(-37.7935372, 144.9299173)"
2018,2530,616160,616160,265-271 Racecourse Road,Kensington,The Quiet Man Irishman  Pub,4520,"Pubs, Taverns and Bars",Seats - Indoor,85,144.93236,-37.78861,"(-37.788611, 144.9323646)"
2018,2530,616160,616160,265-271 Racecourse Road,Kensington,The Quiet Man Irishman  Pub,4520,"Pubs, Taverns and Bars",Seats - Outdoor,81,144.93236,-37.78861,"(-37.788611, 144.9323646)"
2018,513,597960,597960,429-431 Macaulay Road,Kensington,Saha Thai Cafe,4512,Takeaway Food Services,Seats - Indoor,12,144.93249,-37.79496,"(-37.79496373, 144.9324904)"
2018,524,106320,106320,497 Macaulay Road,Kensington,Hatchd Chicken,4512,Takeaway Food Services,Seats - Indoor,8,144.92951,-37.79457,"(-37.79456961, 144.9295058)"
2018,524,106322,106322,501-503 Macaulay Road,Kensington,Joseph Swan Deli,4129,Other Specialised Food Retailing,Seats - Indoor,14,144.92935,-37.79452,"(-37.7945233, 144.9293512)"
2018,524,106322,106322,501-503 Macaulay Road,Kensington,Joseph Swan Deli,4129,Other Specialised Food Retailing,Seats - Outdoor,12,144.92935,-37.79452,"(-37.7945233, 144.9293512)"
2018,525,106329,106329,521-535 Macaulay Road,Kensington,Hardimans Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,230,144.92841,-37.79444,"(-37.79444211, 144.9284098)"
2018,525,106329,106329,521-535 Macaulay Road,Kensington,Hardimans Hotel,4520,"Pubs, Taverns and Bars",Seats - Outdoor,50,144.92841,-37.79444,"(-37.79444211, 144.9284098)"
2018,547,103380,103380,43 Epsom Road,Kensington,Local Folk Cafe,4511,Cafes and Restaurants,Seats - Indoor,60,144.92561,-37.79224,"(-37.79223942, 144.9256115)"
2018,547,103380,103380,43 Epsom Road,Kensington,Local Folk Cafe,4511,Cafes and Restaurants,Seats - Outdoor,13,144.92561,-37.79224,"(-37.79223942, 144.9256115)"
2018,523,104379,104379,1 Gower Street,Kensington,Kensington Pizza,4511,Cafes and Restaurants,Seats - Indoor,42,144.93011,-37.79470,"(-37.79469728, 144.9301069)"
2018,505,100508,100508,330-344 Arden Street,Kensington,Memphis Blues Cafe,4512,Takeaway Food Services,Seats - Indoor,8,144.93503,-37.79901,"(-37.79900705, 144.9350328)"
2018,505,100508,100508,330-344 Arden Street,Kensington,Memphis Blues Cafe,4512,Takeaway Food Services,Seats - Outdoor,4,144.93503,-37.79901,"(-37.79900705, 144.9350328)"
2018,559,111268,104201,10 Gatehouse Drive,Kensington,Al Capone's Pizzeria,4511,Cafes and Restaurants,Seats - Indoor,30,144.91941,-37.79168,"(-37.7916817, 144.9194108)"
2018,559,111268,104201,10 Gatehouse Drive,Kensington,Al Capone's Pizzeria,4511,Cafes and Restaurants,Seats - Outdoor,10,144.91941,-37.79168,"(-37.7916817, 144.9194108)"
2018,559,108812,108812,291-309 Smithfield Road,Kensington,Hungry Jack's,4511,Cafes and Restaurants,Seats - Indoor,40,144.91878,-37.79213,"(-37.79212818, 144.9187787)"
2018,503,612530,109449,90-114 Bakehouse Road,Kensington,Kensington Canteen,4512,Takeaway Food Services,Seats - Outdoor,16,144.93008,-37.79960,"(-37.79960343, 144.9300792)"
2018,503,612530,109449,90-114 Bakehouse Road,Kensington,Kensington Canteen,4512,Takeaway Food Services,Seats - Indoor,28,144.93008,-37.79960,"(-37.79960343, 144.9300792)"
2018,361,109839,109839,260 Victoria Street,North Melbourne,Melbourne Toodouri,4511,Cafes and Restaurants,Seats - Indoor,60,144.95772,-37.80584,"(-37.80583622, 144.9577234)"
2018,369,103498,103498,116-118 Errol Street,North Melbourne,5 Lire,4511,Cafes and Restaurants,Seats - Indoor,30,144.95010,-37.80223,"(-37.80223491, 144.9500955)"
2018,369,103498,103498,116-118 Errol Street,North Melbourne,5 Lire,4511,Cafes and Restaurants,Seats - Outdoor,4,144.95010,-37.80223,"(-37.80223491, 144.9500955)"
2018,2390,617396,617396,41-61 Boundary Road,North Melbourne,Souperman,4513,Catering Services,Seats - Indoor,17,144.93871,-37.79408,"(-37.7940754, 144.9387114)"
2018,362,103244,103244,587-589 Elizabeth Street,North Melbourne,BBQ Brothers 10,4511,Cafes and Restaurants,Seats - Indoor,76,144.95812,-37.80461,"(-37.80460723, 144.9581233)"
2018,366,105028,105028,76-86 Howard Street,North Melbourne,Metro Cafe,4511,Cafes and Restaurants,Seats - Indoor,70,144.95450,-37.80305,"(-37.80304805, 144.9544962)"
2018,2392,617402,617402,11-41 Melrose Street,North Melbourne,Mr Tucker,4512,Takeaway Food Services,Seats - Indoor,10,144.94140,-37.79502,"(-37.79502324, 144.9414036)"
2018,2392,617402,617402,11-41 Melrose Street,North Melbourne,Mr Tucker,4512,Takeaway Food Services,Seats - Outdoor,8,144.94140,-37.79502,"(-37.79502324, 144.9414036)"
2018,2392,617402,617402,11-41 Melrose Street,North Melbourne,Pocket Cafe,4511,Cafes and Restaurants,Seats - Indoor,5,144.94140,-37.79502,"(-37.79502324, 144.9414036)"
2018,2392,617402,617402,11-41 Melrose Street,North Melbourne,Pocket Cafe,4511,Cafes and Restaurants,Seats - Outdoor,12,144.94140,-37.79502,"(-37.79502324, 144.9414036)"
2018,2392,617402,617402,11-41 Melrose Street,North Melbourne,Cafe Innov-8,4511,Cafes and Restaurants,Seats - Indoor,18,144.94140,-37.79502,"(-37.79502324, 144.9414036)"
2018,2392,617402,617402,11-41 Melrose Street,North Melbourne,Cafe Innov-8,4511,Cafes and Restaurants,Seats - Outdoor,4,144.94140,-37.79502,"(-37.79502324, 144.9414036)"
2018,2392,617402,617402,11-41 Melrose Street,North Melbourne,Melrose Takeaway,4512,Takeaway Food Services,Seats - Indoor,4,144.94140,-37.79502,"(-37.79502324, 144.9414036)"
2018,2392,617402,617402,11-41 Melrose Street,North Melbourne,Melrose Takeaway,4512,Takeaway Food Services,Seats - Outdoor,4,144.94140,-37.79502,"(-37.79502324, 144.9414036)"
2018,345,570824,570824,520-528 Victoria Street,North Melbourne,Nizams Indian Restaurant,4511,Cafes and Restaurants,Seats - Indoor,28,144.94871,-37.80475,"(-37.80474792, 144.9487145)"
2018,345,570824,570824,520-528 Victoria Street,North Melbourne,Nizams Indian Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,4,144.94871,-37.80475,"(-37.80474792, 144.9487145)"
2018,354,109794,109794,478-484 Victoria Street,North Melbourne,North Melbourne Hotel,4511,Cafes and Restaurants,Seats - Indoor,100,144.95015,-37.80497,"(-37.80496736, 144.9501455)"
2018,377,103814,103814,47-59 Flemington Road,North Melbourne,Eat Pizza,4512,Takeaway Food Services,Seats - Indoor,4,144.95432,-37.79973,"(-37.7997296, 144.9543188)"
2018,377,103814,103814,47-59 Flemington Road,North Melbourne,Eat Pizza,4512,Takeaway Food Services,Seats - Outdoor,6,144.95432,-37.79973,"(-37.7997296, 144.9543188)"
2018,346,107987,107987,562-564 Queensberry Street,North Melbourne,Bela Bistro,4511,Cafes and Restaurants,Seats - Indoor,40,144.94871,-37.80272,"(-37.80271882, 144.9487125)"
2018,346,107987,107987,562-564 Queensberry Street,North Melbourne,Bela Bistro,4511,Cafes and Restaurants,Seats - Outdoor,8,144.94871,-37.80272,"(-37.80271882, 144.9487125)"
2018,354,103520,103520,34 Errol Street,North Melbourne,KL Bunga Raya,4511,Cafes and Restaurants,Seats - Indoor,40,144.94973,-37.80436,"(-37.80435618, 144.9497254)"
2018,354,103520,103520,34 Errol Street,North Melbourne,KL Bunga Raya,4511,Cafes and Restaurants,Seats - Outdoor,14,144.94973,-37.80436,"(-37.80435618, 144.9497254)"
2018,378,103824,103824,97-103 Flemington Road,North Melbourne,Avist Cafe,4511,Cafes and Restaurants,Seats - Indoor,40,144.95270,-37.79844,"(-37.79844229, 144.9527049)"
2018,378,103824,103824,97-103 Flemington Road,North Melbourne,Avist Cafe,4511,Cafes and Restaurants,Seats - Outdoor,34,144.95270,-37.79844,"(-37.79844229, 144.9527049)"
2018,303,103859,103859,243-251 Flemington Road,North Melbourne,Thyme Square Cafe,4511,Cafes and Restaurants,Seats - Indoor,58,144.94672,-37.79356,"(-37.79355946, 144.9467215)"
2018,361,573297,573297,1-7 O'Connell Street,North Melbourne,Shop 30 Coffee,4512,Takeaway Food Services,Seats - Indoor,10,144.95797,-37.80572,"(-37.8057226, 144.9579746)"
2018,369,107999,107999,506 Queensberry Street,North Melbourne,Lulu Cafe & Gallery,4511,Cafes and Restaurants,Seats - Indoor,20,144.95053,-37.80285,"(-37.80285019, 144.9505315)"
2018,357,109822,109822,368 Victoria Street,North Melbourne,Prudence Bar,4511,Cafes and Restaurants,Seats - Indoor,70,144.95405,-37.80543,"(-37.80543457, 144.9540542)"
2018,362,103242,103242,579-581 Elizabeth Street,North Melbourne,Lucky House in Melbourne,4511,Cafes and Restaurants,Seats - Indoor,50,144.95829,-37.80471,"(-37.80471153, 144.9582919)"
2018,368,105635,105635,56-62 Leveson Street,North Melbourne,Cafe Trutrack,4511,Cafes and Restaurants,Seats - Indoor,35,144.95149,-37.80284,"(-37.80284185, 144.9514854)"
2018,368,105635,105635,56-62 Leveson Street,North Melbourne,Cafe Trutrack,4511,Cafes and Restaurants,Seats - Outdoor,20,144.95149,-37.80284,"(-37.80284185, 144.9514854)"
2018,362,103246,103246,595 Elizabeth Street,North Melbourne,I Wrap Cafe,4512,Takeaway Food Services,Seats - Indoor,16,144.95815,-37.80444,"(-37.80444279, 144.9581493)"
2018,362,103246,103246,595 Elizabeth Street,North Melbourne,I Wrap Cafe,4512,Takeaway Food Services,Seats - Outdoor,6,144.95815,-37.80444,"(-37.80444279, 144.9581493)"
2018,345,103392,103392,1-5 Errol Street,North Melbourne,Oskar,4511,Cafes and Restaurants,Seats - Indoor,20,144.94898,-37.80488,"(-37.80488497, 144.9489799)"
2018,345,103392,103392,1-5 Errol Street,North Melbourne,Oskar,4511,Cafes and Restaurants,Seats - Outdoor,25,144.94898,-37.80488,"(-37.80488497, 144.9489799)"
2018,345,103407,103407,47 Errol Street,North Melbourne,Wonky Trolley,4511,Cafes and Restaurants,Seats - Indoor,30,144.94904,-37.80391,"(-37.80390993, 144.9490429)"
2018,345,103407,103407,47 Errol Street,North Melbourne,Wonky Trolley,4511,Cafes and Restaurants,Seats - Outdoor,18,144.94904,-37.80391,"(-37.80390993, 144.9490429)"
2018,369,575151,575151,104-108 Errol Street,North Melbourne,Counter,4512,Takeaway Food Services,Seats - Outdoor,4,144.95003,-37.80248,"(-37.80247626, 144.9500271)"
2018,345,103396,103396,13-15 Errol Street,North Melbourne,Toast Kitchen Cafe,4511,Cafes and Restaurants,Seats - Indoor,34,144.94904,-37.80464,"(-37.80463721, 144.949042)"
2018,345,103396,103396,13-15 Errol Street,North Melbourne,Toast Kitchen Cafe,4511,Cafes and Restaurants,Seats - Outdoor,24,144.94904,-37.80464,"(-37.80463721, 144.949042)"
2018,377,103814,103814,47-59 Flemington Road,North Melbourne,Flavour Cafe,4511,Cafes and Restaurants,Seats - Indoor,72,144.95432,-37.79973,"(-37.7997296, 144.9543188)"
2018,377,103814,103814,47-59 Flemington Road,North Melbourne,Flavour Cafe,4511,Cafes and Restaurants,Seats - Outdoor,60,144.95432,-37.79973,"(-37.7997296, 144.9543188)"
2018,326,104588,104588,38-48 Haines Street,North Melbourne,Pioneer Pizza A,4512,Takeaway Food Services,Seats - Indoor,12,144.94670,-37.79823,"(-37.79823079, 144.9467)"
2018,356,105024,105024,119-121 Howard Street,North Melbourne,Code Black Howard Street,4511,Cafes and Restaurants,Seats - Indoor,70,144.95367,-37.80423,"(-37.80422545, 144.9536735)"
2018,356,105025,105025,123-129 Howard Street,North Melbourne,Ample Cafe Bar,4511,Cafes and Restaurants,Seats - Indoor,55,144.95370,-37.80410,"(-37.80409684, 144.9536963)"
2018,356,105025,105025,123-129 Howard Street,North Melbourne,Ample Cafe Bar,4511,Cafes and Restaurants,Seats - Outdoor,12,144.95370,-37.80410,"(-37.80409684, 144.9536963)"
2018,354,105606,105606,19-21 Leveson Street,North Melbourne,Roasting Warehouse,4511,Cafes and Restaurants,Seats - Indoor,60,144.95059,-37.80447,"(-37.80447364, 144.9505945)"
2018,354,105606,105606,19-21 Leveson Street,North Melbourne,Roasting Warehouse,4511,Cafes and Restaurants,Seats - Outdoor,16,144.95059,-37.80447,"(-37.80447364, 144.9505945)"
2018,345,570824,570824,520-528 Victoria Street,North Melbourne,Cindy's Kitchen,4512,Takeaway Food Services,Seats - Indoor,10,144.94871,-37.80475,"(-37.80474792, 144.9487145)"
2018,345,570824,570824,520-528 Victoria Street,North Melbourne,Cindy's Kitchen,4512,Takeaway Food Services,Seats - Outdoor,4,144.94871,-37.80475,"(-37.80474792, 144.9487145)"
2018,345,570824,570824,520-528 Victoria Street,North Melbourne,Subway,4512,Takeaway Food Services,Seats - Indoor,12,144.94871,-37.80475,"(-37.80474792, 144.9487145)"
2018,361,109837,109837,268-276 Victoria Street,North Melbourne,Hallah,4511,Cafes and Restaurants,Seats - Indoor,50,144.95739,-37.80580,"(-37.80580418, 144.9573906)"
2018,359,107528,107528,140-164 Peel Street,North Melbourne,Sojung Korean BBQ,4511,Cafes and Restaurants,Seats - Indoor,40,144.95666,-37.80445,"(-37.80445172, 144.9566606)"
2018,2385,616892,616892,64-90 Sutton Street,North Melbourne,64 Sutton,4511,Cafes and Restaurants,Seats - Indoor,150,144.93798,-37.79163,"(-37.79162862, 144.9379816)"
2018,2385,616892,616892,64-90 Sutton Street,North Melbourne,64 Sutton,4511,Cafes and Restaurants,Seats - Outdoor,30,144.93798,-37.79163,"(-37.79162862, 144.9379816)"
2018,357,109825,109825,328-350 Victoria Street,North Melbourne,vacant,0,Vacant Space,Seats - Indoor,10,144.95476,-37.80543,"(-37.80542601, 144.9547634)"
2018,346,103426,103426,103-107 Errol Street,North Melbourne,Auction Rooms,4511,Cafes and Restaurants,Seats - Indoor,104,144.94946,-37.80246,"(-37.80245669, 144.9494608)"
2018,346,103426,103426,103-107 Errol Street,North Melbourne,Auction Rooms,4511,Cafes and Restaurants,Seats - Outdoor,12,144.94946,-37.80246,"(-37.80245669, 144.9494608)"
2018,2384,617689,617689,27-31 Racecourse Road,North Melbourne,Melbourne Kebab Box,4512,Takeaway Food Services,Seats - Outdoor,10,144.94096,-37.78974,"(-37.78974302, 144.9409608)"
2018,2385,616892,616892,64-90 Sutton Street,North Melbourne,Woolstore & Co,4511,Cafes and Restaurants,Seats - Indoor,28,144.93798,-37.79163,"(-37.79162862, 144.9379816)"
2018,377,109865,109865,36-38 Villiers Street,North Melbourne,The Smith Cafe,4512,Takeaway Food Services,Seats - Indoor,6,144.95317,-37.79978,"(-37.79977979, 144.9531657)"
2018,360,102034,102034,1-3 Cobden Street,North Melbourne,Yeonga,4511,Cafes and Restaurants,Seats - Indoor,96,144.95692,-37.80560,"(-37.80560496, 144.9569227)"
2018,377,102236,102236,56-58 Courtney Street,North Melbourne,The Castle Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,160,144.95303,-37.80090,"(-37.80089834, 144.9530344)"
2018,377,102236,102236,56-58 Courtney Street,North Melbourne,The Castle Hotel,4520,"Pubs, Taverns and Bars",Seats - Outdoor,19,144.95303,-37.80090,"(-37.80089834, 144.9530344)"
2018,375,102238,102238,34 Courtney Street,North Melbourne,Akita Japanese Restaurant,4511,Cafes and Restaurants,Seats - Indoor,60,144.95446,-37.80204,"(-37.80204173, 144.9544611)"
2018,340,102788,102788,95 Dryburgh Street,North Melbourne,vacant,0,Vacant Space,Seats - Indoor,12,144.94293,-37.80428,"(-37.80427854, 144.942933)"
2018,340,102788,102788,95 Dryburgh Street,North Melbourne,vacant,0,Vacant Space,Seats - Outdoor,17,144.94293,-37.80428,"(-37.80427854, 144.942933)"
2018,378,103822,103822,91-95 Flemington Road,North Melbourne,Jaspresso,4511,Cafes and Restaurants,Seats - Indoor,25,144.95286,-37.79856,"(-37.79856474, 144.9528584)"
2018,362,103247,103247,597 Elizabeth Street,North Melbourne,Classic Curry Company,4511,Cafes and Restaurants,Seats - Indoor,30,144.95814,-37.80439,"(-37.80439442, 144.9581433)"
2018,362,103248,103248,599 Elizabeth Street,North Melbourne,Cafe Perri & Perri Cine Video and Photography,4511,Cafes and Restaurants,Seats - Indoor,18,144.95812,-37.80435,"(-37.80435036, 144.9581229)"
2018,362,103248,103248,599 Elizabeth Street,North Melbourne,Cafe Perri & Perri Cine Video and Photography,4511,Cafes and Restaurants,Seats - Outdoor,16,144.95812,-37.80435,"(-37.80435036, 144.9581229)"
2018,345,103393,103393,7 Errol Street,North Melbourne,Joe Taylor,4520,"Pubs, Taverns and Bars",Seats - Indoor,12,144.94901,-37.80480,"(-37.80479713, 144.9490137)"
2018,345,103393,103393,7 Errol Street,North Melbourne,Joe Taylor,4520,"Pubs, Taverns and Bars",Seats - Outdoor,16,144.94901,-37.80480,"(-37.80479713, 144.9490137)"
2018,345,103394,103394,9 Errol Street,North Melbourne,The Hot Poppy,4511,Cafes and Restaurants,Seats - Indoor,16,144.94900,-37.80469,"(-37.80469447, 144.9490008)"
2018,345,103394,103394,9 Errol Street,North Melbourne,The Hot Poppy,4511,Cafes and Restaurants,Seats - Outdoor,30,144.94900,-37.80469,"(-37.80469447, 144.9490008)"
2018,345,103395,103395,11 Errol Street,North Melbourne,Salt Seafood and Burger Bar,4512,Takeaway Food Services,Seats - Indoor,16,144.94903,-37.80470,"(-37.80470214, 144.9490308)"
2018,345,103395,103395,11 Errol Street,North Melbourne,Salt Seafood and Burger Bar,4512,Takeaway Food Services,Seats - Outdoor,18,144.94903,-37.80470,"(-37.80470214, 144.9490308)"
2018,345,103401,103401,31 Errol Street,North Melbourne,S & J Sushi Noodle Town,4511,Cafes and Restaurants,Seats - Indoor,20,144.94882,-37.80430,"(-37.80430242, 144.9488212)"
2018,345,103401,103401,31 Errol Street,North Melbourne,S & J Sushi Noodle Town,4511,Cafes and Restaurants,Seats - Outdoor,24,144.94882,-37.80430,"(-37.80430242, 144.9488212)"
2018,345,103402,103402,33 Errol Street,North Melbourne,Townhall Hotel North Melbourne,4520,"Pubs, Taverns and Bars",Seats - Indoor,56,144.94896,-37.80413,"(-37.80412704, 144.9489597)"
2018,345,103402,103402,33 Errol Street,North Melbourne,Townhall Hotel North Melbourne,4520,"Pubs, Taverns and Bars",Seats - Outdoor,34,144.94896,-37.80413,"(-37.80412704, 144.9489597)"
2018,345,103403,103403,37 Errol Street,North Melbourne,Char Siu House,4511,Cafes and Restaurants,Seats - Indoor,38,144.94909,-37.80412,"(-37.80412429, 144.9490851)"
2018,345,103403,103403,37 Errol Street,North Melbourne,Char Siu House,4511,Cafes and Restaurants,Seats - Outdoor,12,144.94909,-37.80412,"(-37.80412429, 144.9490851)"
2018,345,103408,103408,49 Errol Street,North Melbourne,Dong Xing Asian Food & Sushi Noodle Bar,4512,Takeaway Food Services,Seats - Indoor,8,144.94905,-37.80386,"(-37.80386178, 144.9490501)"
2018,345,103408,103408,49 Errol Street,North Melbourne,Dong Xing Asian Food & Sushi Noodle Bar,4512,Takeaway Food Services,Seats - Outdoor,8,144.94905,-37.80386,"(-37.80386178, 144.9490501)"
2018,345,103413,103413,63 Errol Street,North Melbourne,Agraba,4511,Cafes and Restaurants,Seats - Indoor,22,144.94921,-37.80360,"(-37.80360281, 144.9492059)"
2018,345,103413,103413,63 Errol Street,North Melbourne,Agraba,4511,Cafes and Restaurants,Seats - Outdoor,38,144.94921,-37.80360,"(-37.80360281, 144.9492059)"
2018,345,103415,103415,69-71 Errol Street,North Melbourne,Errol's Cafe,4511,Cafes and Restaurants,Seats - Indoor,40,144.94908,-37.80346,"(-37.80345551, 144.9490843)"
2018,345,103415,103415,69-71 Errol Street,North Melbourne,Errol's Cafe,4511,Cafes and Restaurants,Seats - Outdoor,30,144.94908,-37.80346,"(-37.80345551, 144.9490843)"
